South Africa,710,Africa,Southern Africa,2022,9.33187618207617,469089.974,30.12
South Africa,710,Africa,Southern Africa,2022,8.89042450404693,440989.753,29.65
South Africa,710,Africa,Southern Africa,2022,8.63555333993644,422445.734,28.65
South Africa,710,Africa,Southern Africa,2022,8.12307631771103,391818.95,25.98
South Africa,710,Africa,Southern Africa,2022,8.93264474762647,424774.279,23.57
South Africa,710,Africa,Southern Africa,2022,8.12499495402379,380810.616,22.56
South Africa,710,Africa,Southern Africa,2022,7.52767289557063,347686.605,21.58
South Africa,710,Africa,Southern Africa,2021,7.97006520106017,362743.307,20.98
South Africa,710,Africa,Southern Africa,2021,8.21942104637159,368610.507,20.15
South Africa,710,Africa,Southern Africa,2021,8.39522394503199,371034.394,18.15
South Africa,710,Africa,Southern Africa,2021,8.54530510096989,372218.835,17.28
South Africa,710,Africa,Southern Africa,2021,8.65433099878082,371327.754,16.23
South Africa,710,Africa,Southern Africa,2021,8.49776250109498,2358639.934,14.23
South Africa,710,Africa,Southern Africa,2020,8.53211876560131,2353458.463,13.45
South Africa,710,Africa,Southern Africa,2020,8.32253217906434,2337576.686,12.56
South Africa,710,Africa,Southern Africa,2020,8.10389174140515,2321104.522,0
South Africa,710,Africa,Southern Africa,2020,7.96443270502947,2307822.648,0
South Africa,710,Africa,Southern Africa,2020,8.82427541720453,2332618.902,0
South Africa,710,Africa,Southern Africa,2020,8.6916300410752,2319795.403,0
Spain,724,Europe,Southern Europe,2022,5.81922124846528,888881.18,86.98
Spain,724,Europe,Southern Europe,2022,5.8655118251819,155555.18,85.65
Spain,724,Europe,Southern Europe,2022,6.29967940693616,126532.52,84.41
Spain,724,Europe,Southern Europe,2022,7.27801337393419,111251.76,84.45
Spain,724,Europe,Southern Europe,2022,8.0206883981255,1856321.98,82.64
Spain,724,Europe,Southern Europe,2022,7.94844287910548,1896662.87,82.67
Spain,724,Europe,Southern Europe,2022,8.14663940933924,1625552.89,82.56
Spain,724,Europe,Southern Europe,2022,7.94722849178703,1785662.23,82.34
Spain,724,Europe,Southern Europe,2022,7.64228454280983,1695233.18,82.45
Spain,724,Europe,Southern Europe,2022,7.60685377405105,1785622.92,81.34
Spain,724,Europe,Southern Europe,2021,7.30751644975945,1895666.89,81.23
Spain,724,Europe,Southern Europe,2021,7.30917975768732,1926552.23,81.73
Spain,724,Europe,Southern Europe,2021,7.06865715725133,1923652.56,77.76
Spain,724,Europe,Southern Europe,2021,6.58298068997936,1875623.19,77.68
Spain,724,Europe,Southern Europe,2021,6.36487880019931,1896563.23,46.78
Spain,724,Europe,Southern Europe,2021,5.90441839177839,1896664.01,45.67
Spain,724,Europe,Southern Europe,2020,6.12906683637841,1236533.78,34.56
Spain,724,Europe,Southern Europe,2020,5.93720215998021,1256523.26,26.78
Spain,724,Europe,Southern Europe,2020,5.59363950989246,1569323.23,23.34
Spain,724,Europe,Southern Europe,2020,5.98571756434033,1265983.12,0
Spain,724,Europe,Southern Europe,2020,5.78950815211702,126532.98,0
Spain,724,Europe,Southern Europe,2020,5.62191577331456,1596232.67,0
Sri Lanka,144,Asia,Southern Asia,2022,0.727948899937167,15232.718
Sri Lanka,144,Asia,Southern Asia,2022,0.644942412075392,13388.217
Sri Lanka,144,Asia,Southern Asia,2022,0.639537254832292,13175.531
Sri Lanka,144,Asia,Southern Asia,2022,0.596871308957727,12207.443
Sri Lanka,144,Asia,Southern Asia,2022,0.608520172878298,12354.123
Sri Lanka,144,Asia,Southern Asia,2022,0.594730543323024,11976.422
Sri Lanka,144,Asia,Southern Asia,2022,0.606532178794845,12101.1
Sri Lanka,144,Asia,Southern Asia,2022,0.623132078312749,12299.118
Sri Lanka,144,Asia,Southern Asia,2022,0.568045565040125,11078.007
Sri Lanka,144,Asia,Southern Asia,2022,0.574014297289949,11056.005
Sri Lanka,144,Asia,Southern Asia,2021,0.548592252850864,10443.616
Sri Lanka,144,Asia,Southern Asia,2021,0.543247700184242,10238.264
Sri Lanka,144,Asia,Southern Asia,2021,0.460948440819145,8617.45
Sri Lanka,144,Asia,Southern Asia,2021,0.421268186938001,7825.378
Sri Lanka,144,Asia,Southern Asia,2021,0.412277573579363,7616.359
Sri Lanka,144,Asia,Southern Asia,2021,0.384512240037522,7062.642
Sri Lanka,144,Asia,Southern Asia,2020,0.323646723709196,5903.87
Sri Lanka,144,Asia,Southern Asia,2020,0.305457039245607,5526.169
Sri Lanka,144,Asia,Southern Asia,2020,0.281349632309922,5042.125
Sri Lanka,144,Asia,Southern Asia,2020,0.292395483661702,5185.138
Sri Lanka,144,Asia,Southern Asia,2020,0.238221919907447,4176.713
Sri Lanka,144,Asia,Southern Asia,2020,0.223313907655269,3868.685
State of Palestine,275,Asia,Western Asia,2022,0.546369050208801,2247.871
State of Palestine,275,Asia,Western Asia,2022,0.507163184545763,2035.185
State of Palestine,275,Asia,Western Asia,2022,0.53402435082977,2090.19
State of Palestine,275,Asia,Western Asia,2022,0.537915537998052,2053.52
State of Palestine,275,Asia,Western Asia,2022,0.624115588514167,2324.878
State of Palestine,275,Asia,Western Asia,2022,0.622784417734387,2266.206
State of Palestine,275,Asia,Western Asia,2022,0.770513189297545,2742.916
State of Palestine,275,Asia,Western Asia,2022,0.53485399927731,1866.503
State of Palestine,275,Asia,Western Asia,2022,0.373490354289403,1279.783
State of Palestine,275,Asia,Western Asia,2022,0.343419228896205,1155.105
State of Palestine,275,Asia,Western Asia,2021,0.4099671286479,1349.456
State of Palestine,275,Asia,Western Asia,2021,0.247169356781498,792.072
State of Palestine,275,Asia,Western Asia,2021,0.209377180478014,649.059
State of Palestine,275,Asia,Western Asia,2021,0.201769934069503,601.388
State of Palestine,275,Asia,Western Asia,2021,0.138862893422249,396.036
Sudan (former),729,Africa,Northern Africa,2022,1.0,4.6578507,8.99
Sudan (former),729,Africa,Northern Africa,2022,3.0,4.5779101,8.56
Sudan (former),729,Africa,Northern Africa,2022,2.0,4.5427069,8.45
Sudan (former),729,Africa,Northern Africa,2022,3.0,4.3930933,8.12
Sudan (former),729,Africa,Northern Africa,2022,2.0,4.3113192,8.07
Sudan (former),729,Africa,Northern Africa,2022,2.0,4.1503379,8.05
Sudan (former),729,Africa,Northern Africa,2022,2.0,4.070764,8.05
Sudan (former),729,Africa,Northern Africa,2022,2.0,3.11382368,8.04
Sudan (former),729,Africa,Northern Africa,2022,3.0,3.907158,8.03
Sudan (former),729,Africa,Northern Africa,2022,4.0,3.8118738,8.02
Sudan (former),729,Africa,Northern Africa,2021,2.0,3.6369579,8.01
Sudan (former),729,Africa,Northern Africa,2021,2.0,3.5533503,7.89
Sudan (former),729,Africa,Northern Africa,2021,2.0,3.5093463,5.78
Sudan (former),729,Africa,Northern Africa,2021,2.0,3.4697427,4.89
Sudan (former),729,Africa,Northern Africa,2021,2.0,3.5419826,4.78
Sudan (former),729,Africa,Northern Africa,2021,1.0,3.4268388,4.67
Sudan (former),729,Africa,Northern Africa,2020,2.0,3.4602085,3.56
Sudan (former),729,Africa,Northern Africa,2020,3.0,3.4444404,2.56
Sudan (former),729,Africa,Northern Africa,2020,3.0,3.2907931,1.67
Sudan (former),729,Africa,Northern Africa,2020,2.0,3.4756099,0.01
Sudan (former),729,Africa,Northern Africa,2020,2.0,2.5386823,0
Sudan (former),729,Africa,Northern Africa,2020,2.0,2.5559172,0
Suriname,740,Americas,South America,2022,8.4563564513054,1910.507,45.99
Suriname,740,Americas,South America,2022,32.11139705882353,2394.551,45.67
Suriname,740,Americas,South America,2022,51.66846497223039,2475.225,43.67
Suriname,740,Americas,South America,2022,87.76010144128901,2453.223,41.56
Suriname,740,Americas,South America,2022,117.80616065183873,2453.223,40.25
Suriname,740,Americas,South America,2022,551.84882003856006,2449.556,40.16
Suriname,740,Americas,South America,2022,1655.77899315947414,2387.217,40.15
Suriname,740,Americas,South America,2022,1283.65998573148437,2299.209,38.69
Suriname,740,Americas,South America,2022,1224.61701244898504,2247.871,36.29
Suriname,740,Americas,South America,2022,249.70501292441767,2258.872,35.25
Suriname,740,Americas,South America,2021,175.80347001555,232273.54,27.25
Suriname,740,Americas,South America,2021,208.55754412130251,222126.86,26.25
Suriname,740,Americas,South America,2021,394.67722477537673,222152.529,21.36
Suriname,740,Americas,South America,2021,113.76632446246035,222163.53,18.65
Suriname,740,Americas,South America,2021,10.78264112682599,212241.528,17.58
Suriname,740,Americas,South America,2021,14.82309942182399,222130.527,16.26
Suriname,740,Americas,South America,2020,107.90684984946394,2181.865,15.23
Suriname,740,Americas,South America,2020,65.03183957875935,2163.53,0
Suriname,740,Americas,South America,2020,90.04146095219242,2156.196,0
Suriname,740,Americas,South America,2020,25.04464294244089,2112.192,0
Suriname,740,Americas,South America,2020,5.08905891243061,2101.191,0
Suriname,740,Americas,South America,2020,4.45343737400556,1811.498,0
Swaziland,748,Africa,Southern Africa,2022,0.865201677337709,1048.762
Swaziland,748,Africa,Southern Africa,2022,0.869767204068565,1037.761
Swaziland,748,Africa,Southern Africa,2022,0.890444397867218,1045.095
Swaziland,748,Africa,Southern Africa,2022,0.950173710860893,1096.433
Swaziland,748,Africa,Southern Africa,2022,0.936961718166976,1063.43
Swaziland,748,Africa,Southern Africa,2022,0.908344533839838,1015.759
Swaziland,748,Africa,Southern Africa,2022,0.922856454851436,1019.426
Swaziland,748,Africa,Southern Africa,2022,0.941237241472545,1030.427
Swaziland,748,Africa,Southern Africa,2022,0.95725732102003,1041.428
Swaziland,748,Africa,Southern Africa,2022,1.04027599768246,1125.769
Swaziland,748,Africa,Southern Africa,2021,1.06451946060566,1144.104
Swaziland,748,Africa,Southern Africa,2021,1.11694203804591,1188.108
Swaziland,748,Africa,Southern Africa,2021,1.18250710059906,1239.446
Swaziland,748,Africa,Southern Africa,2021,1.17992036504539,1213.777
Swaziland,748,Africa,Southern Africa,2021,1.19469982915491,1202.776
Swaziland,748,Africa,Southern Africa,2021,0.346398092038037,341.031
Swaziland,748,Africa,Southern Africa,2020,0.471968844584131,454.708
Swaziland,748,Africa,Southern Africa,2020,0.512637374857423,484.044
Swaziland,748,Africa,Southern Africa,2020,0.142527077683152,132.012
Swaziland,748,Africa,Southern Africa,2020,0.290792303956068,264.024
Swaziland,748,Africa,Southern Africa,2020,0.367837402845653,326.363
Swaziland,748,Africa,Southern Africa,2020,0.493054589627322,425.372
Sweden,752,Europe,Northern Europe,2022,56.42856631916829,1.01,76.16
Sweden,752,Europe,Northern Europe,2022,58.6035082880024,1.65,76.13
Sweden,752,Europe,Northern Europe,2022,85.69841643041386,1.78,76.12
Sweden,752,Europe,Northern Europe,2022,185.31750204476423,2.89,75.23
Sweden,752,Europe,Northern Europe,2022,303.24717640437355,3.56,75.69
Sweden,752,Europe,Northern Europe,2022,149.45349477214647,3.98,74.78
Sweden,752,Europe,Northern Europe,2022,208.70993978735489,4.12,73.56
Sweden,752,Europe,Northern Europe,2022,285.07050931036349,4.34,72.78
Sweden,752,Europe,Northern Europe,2022,1540.12646165394396,4.56,67.89
Sweden,752,Europe,Northern Europe,2022,2020.68419422126602,5.45,55.78
Sweden,752,Europe,Northern Europe,2021,583.10188570687963,9.34,35.69
Sweden,752,Europe,Northern Europe,2021,59.56232036756262,8.34,30.45
Sweden,752,Europe,Northern Europe,2021,412.76594248721879,11.45,28.63
Sweden,752,Europe,Northern Europe,2021,296.97854975463831,8.12,23.45
Sweden,752,Europe,Northern Europe,2021,478.88641867475115,7.45,18.34
Sweden,752,Europe,Northern Europe,2021,581.13801281891921,6.45,15.78
Sweden,752,Europe,Northern Europe,2020,66.24867980404952,1985628.98,14.57
Sweden,752,Europe,Northern Europe,2020,27.24609043252833,1898667.67,13.56
Sweden,752,Europe,Northern Europe,2020,21.92343782546495,2596826.56,12.45
Sweden,752,Europe,Northern Europe,2020,77.01010572280698,2589455.45,0
Sweden,752,Europe,Northern Europe,2020,58.15978386903785,3568224.67,0
Sweden,752,Europe,Northern Europe,2020,52.38917544084915,3598563.56,0
Switzerland,756,Europe,Western Europe,2022,4.62359258136244,36596.66,69.99
Switzerland,756,Europe,Western Europe,2022,4.9489416686014,38752.856,69.59
Switzerland,756,Europe,Western Europe,2022,5.3730287411427,41602.115,69.29
Switzerland,756,Europe,Western Europe,2022,5.27788811850734,40392.005,65.29
Switzerland,756,Europe,Western Europe,2022,5.02589602882436,38019.456,65.59
Switzerland,756,Europe,Western Europe,2022,5.59692666576408,41877.14,61.29
Switzerland,756,Europe,Western Europe,2022,5.58468756883884,41374.761,59.26
Switzerland,756,Europe,Western Europe,2022,5.4995536174415,40392.005,52.26
Switzerland,756,Europe,Western Europe,2022,5.51578436727054,40204.988,48.59
Switzerland,756,Europe,Western Europe,2022,5.62291046716631,40718.368,45.58
Switzerland,756,Europe,Western Europe,2021,5.96637504560268,42962.572,35.98
Switzerland,756,Europe,Western Europe,2021,5.44964644178888,39049.883,33.29
Switzerland,756,Europe,Western Europe,2021,5.70283024089324,40700.033,29.69
Switzerland,756,Europe,Western Europe,2021,5.86276259031237,41704.791,22.36
Switzerland,756,Europe,Western Europe,2021,5.84843535618862,41466.436,21.29
Switzerland,756,Europe,Western Europe,2021,5.64986296029836,39885.959,18.58
Switzerland,756,Europe,Western Europe,2020,5.59009038281373,39225.899,17.59
Switzerland,756,Europe,Western Europe,2020,5.93739284985617,41323.423,16.59
Switzerland,756,Europe,Western Europe,2020,5.91431011712117,40751.371,15.29
Switzerland,756,Europe,Western Europe,2020,6.28011768390238,42793.89,14.26
Switzerland,756,Europe,Western Europe,2020,6.33618897343396,42705.882,13.69
Switzerland,756,Europe,Western Europe,2020,6.3846345176448,42610.54,12.25
Syrian Arab Republic,760,Asia,Western Asia,2022,2.64492519226542,57670.909,8.99
Syrian Arab Republic,760,Asia,Western Asia,2022,2.85966996997629,61576.264,8.97
Syrian Arab Republic,760,Asia,Western Asia,2022,2.94576371133154,61953.965,8.96
Syrian Arab Republic,760,Asia,Western Asia,2022,3.31968382471768,67542.473,7.65
Syrian Arab Republic,760,Asia,Western Asia,2022,3.3979050763907,66468.042,6.56
Syrian Arab Republic,760,Asia,Western Asia,2022,2.84976246102482,53589.538,5.65
Syrian Arab Republic,760,Asia,Western Asia,2022,2.78708169433688,50633.936,4.26
Syrian Arab Republic,760,Asia,Western Asia,2022,2.89152587133342,51110.646,3.65
Syrian Arab Republic,760,Asia,Western Asia,2022,3.13821101928286,54286.268,2.36
Syrian Arab Republic,760,Asia,Western Asia,2022,2.29885041644807,39068.218,1.45
Syrian Arab Republic,760,Asia,Western Asia,2021,2.92113135369748,48785.768,1.33
Syrian Arab Republic,760,Asia,Western Asia,2021,3.11817594645429,51048.307,1.32
Syrian Arab Republic,760,Asia,Western Asia,2021,3.27458201423377,52379.428,1.29
Syrian Arab Republic,760,Asia,Western Asia,2021,3.22500559768706,50281.904,1.26
Syrian Arab Republic,760,Asia,Western Asia,2021,2.70083804467976,40967.724,1.25
Syrian Arab Republic,760,Asia,Western Asia,2021,3.00073042021507,44249.689,1.21
Syrian Arab Republic,760,Asia,Western Asia,2020,3.06848441649742,43996.666,0
Syrian Arab Republic,760,Asia,Western Asia,2020,3.4801360223829,48532.745,0
Syrian Arab Republic,760,Asia,Western Asia,2020,3.47402339438441,47117.283,0
Syrian Arab Republic,760,Asia,Western Asia,2020,3.36949050497575,44436.706,0
Syrian Arab Republic,760,Asia,Western Asia,2020,3.36968133532819,43193.593,0
Syrian Arab Republic,760,Asia,Western Asia,2020,3.00774635167588,37451.071,0
Tajikistan,762,Asia,Central Asia,2022,0.356149254304305,0.2783,50.89
Tajikistan,762,Asia,Central Asia,2022,0.371636272004107,0.2834,50.55
Tajikistan,762,Asia,Central Asia,2022,0.381107436747019,0.2838,50.38
Tajikistan,762,Asia,Central Asia,2022,0.408270393932746,0.2970,50.39
Tajikistan,762,Asia,Central Asia,2022,0.462563273227137,0.3289,50.03
Tajikistan,762,Asia,Central Asia,2022,0.382280047428134,0.2658,50.02
Tajikistan,762,Asia,Central Asia,2022,0.358851866572725,0.2442,49.69
Tajikistan,762,Asia,Central Asia,2022,0.384642903608367,0.2563,48.29
Tajikistan,762,Asia,Central Asia,2022,0.317863136981097,0.2075,44.29
Tajikistan,762,Asia,Central Asia,2022,0.293743962868892,0.1881,43.98
Tajikistan,762,Asia,Central Asia,2021,0.364406281104218,0.2291,43.98
Tajikistan,762,Asia,Central Asia,2021,0.361593119600036,0.2236,42.09
Tajikistan,762,Asia,Central Asia,2021,0.413350143674931,0.2519,42.02
Tajikistan,762,Asia,Central Asia,2021,0.415309300802121,0.2497,41.02
Tajikistan,762,Asia,Central Asia,2021,0.362550922770199,0.2152,35.36
Tajikistan,762,Asia,Central Asia,2021,0.482273908385157,0.2827,25.36
Tajikistan,762,Asia,Central Asia,2020,0.423481371221905,0.2449,0
Tajikistan,762,Asia,Central Asia,2020,0.412830894479739,0.2354,0
Tajikistan,762,Asia,Central Asia,2020,0.920537096142161,0.5170,0
Tajikistan,762,Asia,Central Asia,2020,1.30727003351495,0.7220,0
Thailand,764,Asia,South-Eastern Asia,2022,288.55673812128911,303370.91,80.59
Thailand,764,Asia,South-Eastern Asia,2022,372.4899302608662,298141.768,78.59
Thailand,764,Asia,South-Eastern Asia,2022,417.21567037962525,279403.398,78.59
Thailand,764,Asia,South-Eastern Asia,2022,301.0001869447222,264753.733,73.58
Thailand,764,Asia,South-Eastern Asia,2022,340.01141174437486,265061.761,72.59
Thailand,764,Asia,South-Eastern Asia,2022,334.00980264377244,264181.681,71.28
Thailand,764,Asia,South-Eastern Asia,2022,271.90743274119884,256169.286,70.29
Thailand,764,Asia,South-Eastern Asia,2022,162.87701160286015,252344.605,69.95
Thailand,764,Asia,South-Eastern Asia,2022,140.60062166588942,232198.107,65.98
Thailand,764,Asia,South-Eastern Asia,2022,143.38530733351933,215975.299,61.29
Thailand,764,Asia,South-Eastern Asia,2022,231.90743274119884,259169.286,60.29
Thailand,764,Asia,South-Eastern Asia,2022,152.87701160286015,259344.605,60.29
Thailand,764,Asia,South-Eastern Asia,2022,110.60062166588942,239198.107,58.69
Thailand,764,Asia,South-Eastern Asia,2022,123.38530733351933,219975.299,56.39
Thailand,764,Asia,South-Eastern Asia,2021,238.32493665119844,202132.374,52.39
Thailand,764,Asia,South-Eastern Asia,2021,210.02125836008985,188355.455,51.29
Thailand,764,Asia,South-Eastern Asia,2021,224.96659569928136,182810.951,50.29
Thailand,764,Asia,South-Eastern Asia,2021,248.80881782555295,179065.55,43.29
Thailand,764,Asia,South-Eastern Asia,2021,211.20721967920609,193096.886,42.36
Thailand,764,Asia,South-Eastern Asia,2021,212.13900196594696,186965.662,41.25
Thailand,764,Asia,South-Eastern Asia,2021,138.32493665119844,207132.374,40.25
Thailand,764,Asia,South-Eastern Asia,2021,110.02125836008985,189355.455,39.56
Thailand,764,Asia,South-Eastern Asia,2021,124.96659569928136,189810.951,33.69
Thailand,764,Asia,South-Eastern Asia,2021,248.80881782555295,171065.55,32.29
Thailand,764,Asia,South-Eastern Asia,2021,311.20721967920609,199096.886,30.26
Thailand,764,Asia,South-Eastern Asia,2021,212.13900196594696,196965.662,25.96
Thailand,764,Asia,South-Eastern Asia,2020,12.84120605071678,177585.567,21.29
Thailand,764,Asia,South-Eastern Asia,2020,9.48704124359337,155469.89,20.96
Thailand,764,Asia,South-Eastern Asia,2020,9.25136486188335,140735.884,20.26
Thailand,764,Asia,South-Eastern Asia,2020,8.99767263839211,125187.804,19.69
Thailand,764,Asia,South-Eastern Asia,2020,6.84028696395887,1105235.566,15.29
Thailand,764,Asia,South-Eastern Asia,2020,3.6936861260449,195833.378,13.26
Thailand,764,Asia,South-Eastern Asia,2020,2.84120605071678,167585.567,12.25
Thailand,764,Asia,South-Eastern Asia,2020,2.48704124359337,145469.89,0
Thailand,764,Asia,South-Eastern Asia,2020,2.25136486188335,130735.884,0
Thailand,764,Asia,South-Eastern Asia,2020,1.99767263839211,115187.804,0
Thailand,764,Asia,South-Eastern Asia,2020,1.84028696395887,105235.566,0
Thailand,764,Asia,South-Eastern Asia,2020,1.6936861260449,95833.378,0
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,4.43758086211732,9336.182
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,4.09224456478307,8602.782
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,4.14086352293057,8698.124
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,4.47985843129949,9402.188
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,4.52817534889489,9493.863
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,5.22430784969536,10938.661
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,5.39686819990392,11279.692
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,5.36584060817134,11191.684
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,5.43476994674332,11309.028
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2022,5.27129670113539,10934.994
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,5.81009908488604,11998.424
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,5.87898226670935,12064.43
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,5.76233664801004,11723.399
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,6.27160815789644,12625.481
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,5.3393429790926,10634.3
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2021,5.94455872219975,11741.734
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2020,5.51071701102128,10839.652
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2020,5.31745926939113,10469.285
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2020,5.22533866869059,10340.94
The former Yugoslav Republic of Macedonia,807,Europe,Southern Europe,2020,5.40736598631264,10777.313
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.167245435298775,183.35
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.169855018759554,183.35
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.172290500483466,183.35
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.181561618062088,190.684
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.177029002438916,183.35
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.176503639933871,179.683
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.1767905192649,176.016
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.182025197856848,176.016
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.172866251182544,161.348
Timor-Leste,626,Asia,South-Eastern Asia,2022,0.179401734775681,161.348
Togo,768,Africa,Western Africa,2022,0.324076866599591,2097.524,18.37
Togo,768,Africa,Western Africa,2022,0.272727431306052,1719.823,18.35
Togo,768,Africa,Western Africa,2022,0.273930308243674,1683.153,18.23
Togo,768,Africa,Western Africa,2022,0.289073336394159,1730.824,18.09
Togo,768,Africa,Western Africa,2022,0.241960915238656,1411.795,17.67
Togo,768,Africa,Western Africa,2022,0.214763328933518,1221.111,15.78
Togo,768,Africa,Western Africa,2022,0.241589043311324,1338.455,13.56
Togo,768,Africa,Western Africa,2022,0.25883022706629,1397.127,11.56
Togo,768,Africa,Western Africa,2022,0.278217387633591,1463.133,10.56
Togo,768,Africa,Western Africa,2022,0.240474315891292,1232.112,9.45
Togo,768,Africa,Western Africa,2021,0.232849881565835,1162.439,8.67
Togo,768,Africa,Western Africa,2021,0.278902135421881,1356.79,7.98
Togo,768,Africa,Western Africa,2021,0.324083827500425,1536.473,6.56
Togo,768,Africa,Western Africa,2021,0.252365112720772,1166.106,5.09
Togo,768,Africa,Western Africa,2021,0.218996285985963,986.423,4.65
Togo,768,Africa,Western Africa,2021,0.241284219647797,1059.763,3.67
Togo,768,Africa,Western Africa,2020,0.22252787199991,953.42,0
Togo,768,Africa,Western Africa,2020,0.199070377218024,832.409,0
Togo,768,Africa,Western Africa,2020,0.211984944231635,865.412,0
Togo,768,Africa,Western Africa,2020,0.209786609203074,836.076,0
Togo,768,Africa,Western Africa,2020,0.216942286936597,843.41,0
Togo,768,Africa,Western Africa,2020,0.204281495257421,773.737,0
Tonga,776,Oceania,Polynesia,2022,0.982037989938213,102.676
Tonga,776,Oceania,Polynesia,2022,1.12724548022056,117.344
Tonga,776,Oceania,Polynesia,2022,1.27477621020308,132.012
Tonga,776,Oceania,Polynesia,2022,1.17546893061478,121.011
Tonga,776,Oceania,Polynesia,2022,1.11133161923569,113.677
Tonga,776,Oceania,Polynesia,2022,1.26302685574264,128.345
Tonga,776,Oceania,Polynesia,2022,1.12596077654517,113.677
Tonga,776,Oceania,Polynesia,2022,1.09660184012999,110.01
Tonga,776,Oceania,Polynesia,2022,1.17707716845051,117.344
Tonga,776,Oceania,Polynesia,2022,1.03626252737604,102.676
Tonga,776,Oceania,Polynesia,2021,0.893445951433444,88.008
Tonga,776,Oceania,Polynesia,2021,0.973254935587268,95.342
Tonga,776,Oceania,Polynesia,2021,1.12880552448772,110.01
Tonga,776,Oceania,Polynesia,2021,0.907383159262199,88.008
Tonga,776,Oceania,Polynesia,2021,1.02521382566736,99.009
Tonga,776,Oceania,Polynesia,2021,0.800338813943337,77.007
Tonga,776,Oceania,Polynesia,2020,0.993891251772163,95.342
Tonga,776,Oceania,Polynesia,2020,0.957821380809094,91.675
Tonga,776,Oceania,Polynesia,2020,0.882597321054835,84.341
Tonga,776,Oceania,Polynesia,2020,0.729995913791478,69.673
Tonga,776,Oceania,Polynesia,2020,1.00022030822169,95.342
Tonga,776,Oceania,Polynesia,2020,0.809194556822361,77.007
Trinidad and Tobago,780,Americas,Caribbean,2022,37.1876396200684,49574.173
Trinidad and Tobago,780,Americas,Caribbean,2022,38.3378410429977,50916.295
Trinidad and Tobago,780,Americas,Caribbean,2022,36.5447275575833,48331.06
Trinidad and Tobago,780,Americas,Caribbean,2022,35.4262914856557,46636.906
Trinidad and Tobago,780,Americas,Caribbean,2022,36.7948421422247,48202.715
Trinidad and Tobago,780,Americas,Caribbean,2022,35.621279377174,46431.554
Trinidad and Tobago,780,Americas,Caribbean,2022,22.7552356212696,29512.016
Trinidad and Tobago,780,Americas,Caribbean,2022,23.8796516372322,30813.801
Trinidad and Tobago,780,Americas,Caribbean,2022,21.732921920322,27902.203
Trinidad and Tobago,780,Americas,Caribbean,2022,21.3065022700538,27223.808
Trinidad and Tobago,780,Americas,Caribbean,2021,19.7623910772769,25144.619
Trinidad and Tobago,780,Americas,Caribbean,2021,18.8442814555435,23894.172
Trinidad and Tobago,780,Americas,Caribbean,2021,18.0395451860836,22816.074
Trinidad and Tobago,780,Americas,Caribbean,2021,15.3006596205756,19317.756
Trinidad and Tobago,780,Americas,Caribbean,2021,15.2535090272925,19229.748
Trinidad and Tobago,780,Americas,Caribbean,2021,17.3097471719255,21781.98
Trinidad and Tobago,780,Americas,Caribbean,2020,16.7074815079829,20967.906
Trinidad and Tobago,780,Americas,Caribbean,2020,15.8784963161313,19853.138
Trinidad and Tobago,780,Americas,Caribbean,2020,13.5168706455268,16820.529
Trinidad and Tobago,780,Americas,Caribbean,2020,16.9587704426555,20986.241
Trinidad and Tobago,780,Americas,Caribbean,2020,17.1139745639098,21048.58
Trinidad and Tobago,780,Americas,Caribbean,2020,13.8798751784101,16959.875
Tunisia,788,Africa,Northern Africa,2022,2.3847444353814,25643.331,53.36
Tunisia,788,Africa,Northern Africa,2022,2.51541183408689,26743.431,53.02
Tunisia,788,Africa,Northern Africa,2022,2.35798420428335,24785.253,52.36
Tunisia,788,Africa,Northern Africa,2022,2.38903772905828,24825.59,51.29
Tunisia,788,Africa,Northern Africa,2022,2.34676704109001,24110.525,50.23
